date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:22:29	44750/44750	---M--	200	added ('OK')	image/jpeg	etag:%22aece-66b789d4-b0d85520129ad8fd;;;%22	https://jsobola.atari8.info/8BIT/images/c128d.jpg	F:/temp/temp-httrack/8bitow/jsobola.atari8.info/8BIT/images/c128d.jpg	(from https://jsobola.atari8.info/8BIT/comodore.htm)
10:22:30	22749/22749	---M--	200	added ('OK')	image/jpeg	etag:%2258dd-66b789d4-20ef327c4e1ce6eb;;;%22	https://jsobola.atari8.info/8BIT/images/c16_1.jpg	F:/temp/temp-httrack/8bitow/jsobola.atari8.info/8BIT/images/c16_1.jpg	(from https://jsobola.atari8.info/8BIT/comodore.htm)
10:22:30	21817/21817	---M--	200	added ('OK')	image/jpeg	etag:%225539-66b789d3-9d60ba4353fbc054;;;%22	https://jsobola.atari8.info/8BIT/images/c116.jpg	F:/temp/temp-httrack/8bitow/jsobola.atari8.info/8BIT/images/c116.jpg	(from https://jsobola.atari8.info/8BIT/comodore.htm)
10:22:30	20652/20652	---M--	200	added ('OK')	image/jpeg	etag:%2250ac-66b789de-5f56eaf33cf88a87;;;%22	https://jsobola.atari8.info/8BIT/images/cplus4_1.jpg	F:/temp/temp-httrack/8bitow/jsobola.atari8.info/8BIT/images/cplus4_1.jpg	(from https://jsobola.atari8.info/8BIT/comodore.htm)
10:22:30	20877/20877	---M--	200	added ('OK')	image/jpeg	etag:%22518d-66b789d5-f2ba9c1a45a85ff7;;;%22	https://jsobola.atari8.info/8BIT/images/c2000k.jpg	F:/temp/temp-httrack/8bitow/jsobola.atari8.info/8BIT/images/c2000k.jpg	(from https://jsobola.atari8.info/8BIT/comodore.htm)
10:22:31	87812/87812	---M--	200	added ('OK')	image/jpeg	etag:%2215704-66b789de-51a15e346835643f;;;%22	https://jsobola.atari8.info/8BIT/images/ent128k.jpg	F:/temp/temp-httrack/8bitow/jsobola.atari8.info/8BIT/images/ent128k.jpg	(from https://jsobola.atari8.info/8BIT/elan.htm)
10:22:31	17723/17723	---M--	200	added ('OK')	image/jpeg	etag:%22453b-66b789e9-7ed5fcf36567d02e;;;%22	https://jsobola.atari8.info/8BIT/images/junior.jpg	F:/temp/temp-httrack/8bitow/jsobola.atari8.info/8BIT/images/junior.jpg	(from https://jsobola.atari8.info/8BIT/elwro.htm)
10:22:31	21415/21415	---M--	200	added ('OK')	image/jpeg	etag:%2253a7-66b789e7-9661a390b0e44ba7;;;%22	https://jsobola.atari8.info/8BIT/images/hx20.jpg	F:/temp/temp-httrack/8bitow/jsobola.atari8.info/8BIT/images/hx20.jpg	(from https://jsobola.atari8.info/8BIT/epson.htm)
10:22:31	35596/35596	---M--	200	added ('OK')	image/jpeg	etag:%228b0c-66b789f2-eb2e983ad2f09f0f;;;%22	https://jsobola.atari8.info/8BIT/images/qx10.jpg	F:/temp/temp-httrack/8bitow/jsobola.atari8.info/8BIT/images/qx10.jpg	(from https://jsobola.atari8.info/8BIT/epson.htm)
10:22:32	32480/32480	---M--	200	added ('OK')	image/jpeg	etag:%227ee0-66b789e7-61b9137b2fcf5dcf;;;%22	https://jsobola.atari8.info/8BIT/images/imz80_1.jpg	F:/temp/temp-httrack/8bitow/jsobola.atari8.info/8BIT/images/imz80_1.jpg	(from https://jsobola.atari8.info/8BIT/impol.htm)
10:22:32	22431/22431	---M--	200	added ('OK')	image/jpeg	etag:%22579f-66b789e8-d2314b47a3ff884d;;;%22	https://jsobola.atari8.info/8BIT/images/itt30302.jpg	F:/temp/temp-httrack/8bitow/jsobola.atari8.info/8BIT/images/itt30302.jpg	(from https://jsobola.atari8.info/8BIT/itt.htm)
10:22:32	60374/60374	---M--	200	added ('OK')	image/jpeg	etag:%22ebd6-66b789eb-c125c9fd7fc1c3a4;;;%22	https://jsobola.atari8.info/8BIT/images/kayproii.jpg	F:/temp/temp-httrack/8bitow/jsobola.atari8.info/8BIT/images/kayproii.jpg	(from https://jsobola.atari8.info/8BIT/kaypro.htm)
10:22:32	58507/58507	---M--	200	added ('OK')	image/jpeg	etag:%22e48b-66b789ea-d2afcf73a0402d3a;;;%22	https://jsobola.atari8.info/8BIT/images/kaypro2.jpg	F:/temp/temp-httrack/8bitow/jsobola.atari8.info/8BIT/images/kaypro2.jpg	(from https://jsobola.atari8.info/8BIT/kaypro.htm)
10:22:33	42043/42043	---M--	200	added ('OK')	image/jpeg	etag:%22a43b-66b789ec-df3b96a6cd45a86c;;;%22	https://jsobola.atari8.info/8BIT/images/mbee_2.jpg	F:/temp/temp-httrack/8bitow/jsobola.atari8.info/8BIT/images/mbee_2.jpg	(from https://jsobola.atari8.info/8BIT/mbee.htm)
10:22:33	39667/39667	---M--	200	added ('OK')	image/jpeg	etag:%229af3-66b789ee-d9e058dda71d3464;;;%22	https://jsobola.atari8.info/8BIT/images/osbext_1.jpg	F:/temp/temp-httrack/8bitow/jsobola.atari8.info/8BIT/images/osbext_1.jpg	(from https://jsobola.atari8.info/8BIT/osborne.htm)
10:22:33	19633/19633	---M--	200	added ('OK')	image/jpeg	etag:%224cb1-66b789f0-80be5e157ed3095;;;%22	https://jsobola.atari8.info/8BIT/images/phvg8020.jpg	F:/temp/temp-httrack/8bitow/jsobola.atari8.info/8BIT/images/phvg8020.jpg	(from https://jsobola.atari8.info/8BIT/philips.htm)
10:22:33	48262/48262	---M--	200	added ('OK')	image/jpeg	etag:%22bc86-66b789f1-749c71264aed409f;;;%22	https://jsobola.atari8.info/8BIT/images/phvg8235.jpg	F:/temp/temp-httrack/8bitow/jsobola.atari8.info/8BIT/images/phvg8235.jpg	(from https://jsobola.atari8.info/8BIT/philips.htm)
10:22:33	21717/21717	---M--	200	added ('OK')	image/jpeg	etag:%2254d5-66b789fc-3fbcb645e566e55a;;;%22	https://jsobola.atari8.info/8BIT/images/trs80_1.jpg	F:/temp/temp-httrack/8bitow/jsobola.atari8.info/8BIT/images/trs80_1.jpg	(from https://jsobola.atari8.info/8BIT/rshack.htm)
10:22:34	30027/30027	---M--	200	added ('OK')	image/jpeg	etag:%22754b-66b78a07-573dd7a1954ef8e2;;;%22	https://jsobola.atari8.info/8BIT/images/zx81_1.jpg	F:/temp/temp-httrack/8bitow/jsobola.atari8.info/8BIT/images/zx81_1.jpg	(from https://jsobola.atari8.info/8BIT/sinclair.htm)
10:22:34	32803/32803	---M--	200	added ('OK')	image/jpeg	etag:%228023-66b78a09-9c2df84d53c4095f;;;%22	https://jsobola.atari8.info/8BIT/images/zxspec1.jpg	F:/temp/temp-httrack/8bitow/jsobola.atari8.info/8BIT/images/zxspec1.jpg	(from https://jsobola.atari8.info/8BIT/sinclair.htm)
10:22:34	22012/22012	---M--	200	added ('OK')	image/jpeg	etag:%2255fc-66b78a08-981d1411fce3fa10;;;%22	https://jsobola.atari8.info/8BIT/images/zxplus.jpg	F:/temp/temp-httrack/8bitow/jsobola.atari8.info/8BIT/images/zxplus.jpg	(from https://jsobola.atari8.info/8BIT/sinclair.htm)
10:22:34	22707/22707	---M--	200	added ('OK')	image/jpeg	etag:%2258b3-66b78a08-7e374f339c6d10a8;;;%22	https://jsobola.atari8.info/8BIT/images/zxplus21.jpg	F:/temp/temp-httrack/8bitow/jsobola.atari8.info/8BIT/images/zxplus21.jpg	(from https://jsobola.atari8.info/8BIT/sinclair.htm)
10:22:34	22562/22562	---M--	200	added ('OK')	image/jpeg	etag:%225822-66b78a09-31788cc23d78a2ee;;;%22	https://jsobola.atari8.info/8BIT/images/zxplus3.jpg	F:/temp/temp-httrack/8bitow/jsobola.atari8.info/8BIT/images/zxplus3.jpg	(from https://jsobola.atari8.info/8BIT/sinclair.htm)
10:22:35	28833/28833	---M--	200	added ('OK')	image/jpeg	etag:%2270a1-66b789f5-18f3711adfb2ac94;;;%22	https://jsobola.atari8.info/8BIT/images/t2048_2.jpg	F:/temp/temp-httrack/8bitow/jsobola.atari8.info/8BIT/images/t2048_2.jpg	(from https://jsobola.atari8.info/8BIT/timex.htm)
10:22:35	22912/22912	---M--	200	added ('OK')	image/jpeg	etag:%225980-66b789ec-cb8339932e5b0e5f;;;%22	https://jsobola.atari8.info/8BIT/images/las20011.jpg	F:/temp/temp-httrack/8bitow/jsobola.atari8.info/8BIT/images/las20011.jpg	(from https://jsobola.atari8.info/8BIT/vtech.htm)
